ip.src	ip.dst	ip.proto
172.16.255.1	204.9.163.158	6.0
204.9.163.158	172.16.255.1	6.0
172.16.255.1	204.9.163.158	6.0
172.16.255.1	204.9.163.158	6.0
194.165.188.79	172.16.255.1	6.0
204.9.163.158	172.16.255.1	6.0
204.9.163.158	172.16.255.1	6.0
204.9.163.158	172.16.255.1	6.0
172.16.255.1	204.9.163.158	6.0
172.16.255.1	204.9.163.158	6.0
194.165.188.79	172.16.255.1	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	147.31.122.1	6.0
204.9.163.158	172.16.255.1	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	194.165.188.79	6.0
65.54.95.75	192.168.3.131	6.0
192.168.3.131	65.54.95.75	6.0
65.54.95.75	192.168.3.131	6.0
192.168.3.131	65.54.95.75	6.0
65.54.95.68	192.168.3.131	6.0
192.168.3.131	65.54.95.68	6.0
172.16.255.1	147.31.122.1	6.0
10.0.2.15	192.168.3.90	6.0
192.168.3.90	10.0.2.15	6.0
192.168.3.90	10.0.2.15	6.0
192.168.3.90	10.0.2.15	6.0
10.0.2.15	192.168.3.90	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	147.31.122.1	6.0
172.16.255.1	204.9.163.184	6.0
172.16.255.1	174.48.244.28	17.0
172.16.255.1	194.171.12.150	17.0
172.16.255.1	87.5.175.49	17.0
174.48.244.28	172.16.255.1	17.0
172.16.255.1	147.31.122.1	6.0
194.171.12.150	172.16.255.1	17.0
172.16.255.1	208.88.186.244	17.0
87.5.175.49	172.16.255.1	17.0
208.88.186.244	172.16.255.1	17.0
172.16.255.1	87.5.175.49	17.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	147.31.122.1	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	194.165.188.76	6.0
172.16.255.1	212.8.166.36	6.0
87.5.175.49	172.16.255.1	17.0
172.16.255.1	209.105.148.72	17.0
172.16.255.1	178.25.111.25	17.0
172.16.255.1	95.68.58.110	17.0
172.16.255.1	124.144.10.123	17.0
172.16.255.1	190.213.76.21	17.0
172.16.255.1	71.67.132.22	17.0
172.16.255.1	130.206.167.238	17.0
172.16.255.1	87.5.175.49	17.0
172.16.255.1	194.171.12.150	17.0
172.16.255.1	174.48.244.28	17.0
172.16.255.1	217.174.56.245	17.0
172.16.255.1	65.35.35.4	17.0
172.16.255.1	87.64.66.227	17.0
172.16.255.1	79.143.161.140	17.0
172.16.255.1	92.247.222.20	17.0
172.16.255.1	182.166.37.160	17.0
172.16.255.1	218.166.122.86	17.0
172.16.255.1	88.198.13.111	17.0
172.16.255.1	89.34.75.134	17.0
172.16.255.1	92.255.161.104	17.0
172.16.255.1	71.67.129.20	17.0
172.16.255.1	147.31.122.1	6.0
209.105.148.72	172.16.255.1	17.0
71.67.129.20	172.16.255.1	17.0
174.48.244.28	172.16.255.1	17.0
65.35.35.4	172.16.255.1	17.0
71.67.132.22	172.16.255.1	17.0
124.144.10.123	172.16.255.1	17.0
147.31.122.1	172.16.255.1	6.0
182.166.37.160	172.16.255.1	17.0
190.213.76.21	172.16.255.1	17.0
172.16.255.1	87.121.79.141	17.0
194.171.12.150	172.16.255.1	17.0
88.198.13.111	172.16.255.1	17.0
95.68.58.110	172.16.255.1	17.0
217.174.56.245	172.16.255.1	17.0
89.34.75.134	172.16.255.1	17.0
92.255.161.104	172.16.255.1	17.0
130.206.167.238	172.16.255.1	17.0
87.64.66.227	172.16.255.1	17.0
218.166.122.86	172.16.255.1	17.0
178.25.111.25	172.16.255.1	17.0
79.143.161.140	172.16.255.1	17.0
172.16.255.1	147.31.122.1	6.0
87.5.175.49	172.16.255.1	17.0
87.121.79.141	172.16.255.1	17.0
172.16.255.1	204.9.163.184	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
172.16.255.1	194.165.188.76	6.0
172.16.255.1	212.8.166.36	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
172.16.255.1	194.165.188.76	6.0
172.16.255.1	212.8.166.36	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
194.165.188.76	172.16.255.1	6.0
172.16.255.1	194.165.188.76	6.0
172.16.255.1	194.165.188.76	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
172.16.255.1	212.8.166.36	6.0
72.14.213.103	192.168.3.131	6.0
192.168.3.131	72.14.213.103	6.0
194.165.188.76	172.16.255.1	6.0
194.165.188.76	172.16.255.1	6.0
172.16.255.1	194.165.188.76	6.0
212.8.166.36	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
194.165.188.76	172.16.255.1	6.0
172.16.255.1	194.165.188.76	6.0
172.16.255.1	92.247.222.20	17.0
192.168.3.131	72.14.213.147	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
194.165.188.76	172.16.255.1	6.0
172.16.255.1	204.9.163.184	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
194.165.188.76	172.16.255.1	6.0
172.16.255.1	194.165.188.76	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
192.168.3.131	72.14.213.147	6.0
192.168.3.131	72.14.213.147	6.0
172.16.255.1	204.9.163.184	6.0
192.168.3.131	72.14.213.147	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
192.168.3.131	72.14.213.132	6.0
204.9.163.184	172.16.255.1	6.0
172.16.255.1	204.9.163.184	6.0
172.16.255.1	204.9.163.184	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
212.8.166.36	172.16.255.1	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
204.9.163.184	172.16.255.1	6.0
204.9.163.184	172.16.255.1	6.0
172.16.255.1	204.9.163.184	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
192.168.3.131	72.14.213.147	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
204.9.163.184	172.16.255.1	6.0
172.16.255.1	204.9.163.184	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.132	192.168.3.131	6.0
72.14.213.132	192.168.3.131	6.0
192.168.3.131	72.14.213.132	6.0
72.14.213.147	192.168.3.131	6.0
72.14.213.147	192.168.3.131	6.0
192.168.3.131	72.14.213.147	6.0
192.168.3.131	65.54.95.68	6.0
192.168.3.131	65.54.95.75	6.0
192.168.3.131	65.54.95.75	6.0
65.54.95.68	192.168.3.131	6.0
65.54.95.75	192.168.3.131	6.0
65.54.95.75	192.168.3.131	6.0
204.9.163.184	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
212.8.166.36	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
172.16.255.1	147.31.122.1	6.0
172.16.255.1	130.117.72.100	6.0
212.8.166.36	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
204.9.163.184	172.16.255.1	6.0
204.9.163.184	172.16.255.1	6.0
172.16.255.1	204.9.163.184	6.0
212.8.166.36	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
212.8.166.36	172.16.255.1	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	147.31.122.1	6.0
204.9.163.184	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
172.16.255.1	130.117.72.100	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
172.16.255.1	212.8.166.36	6.0
172.16.255.1	204.9.163.184	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.184	172.16.255.1	6.0
172.16.255.1	204.9.163.184	6.0
147.31.122.1	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
212.8.166.36	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
172.16.255.1	212.8.166.36	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
204.9.163.181	172.16.255.1	6.0
192.168.3.131	72.14.213.18	6.0
212.8.166.36	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
72.14.213.18	192.168.3.131	6.0
72.14.213.18	192.168.3.131	6.0
72.14.213.18	192.168.3.131	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
172.16.255.1	147.31.122.1	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
72.14.213.18	192.168.3.131	6.0
72.14.213.18	192.168.3.131	6.0
192.168.3.131	72.14.213.18	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	147.31.122.1	6.0
172.16.255.1	204.9.163.181	6.0
147.31.122.1	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
212.8.166.36	172.16.255.1	6.0
		
		
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	147.31.122.1	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
147.31.122.1	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	95.86.252.198	17.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
212.8.166.36	172.16.255.1	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	212.8.166.36	6.0
212.8.166.36	172.16.255.1	6.0
172.16.255.1	178.25.111.25	17.0
172.16.255.1	71.67.129.20	17.0
172.16.255.1	92.255.161.104	17.0
72.14.213.18	192.168.3.131	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	147.31.122.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
71.67.129.20	172.16.255.1	17.0
172.16.255.1	212.8.166.36	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	24.193.140.50	17.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
192.168.3.131	72.14.213.18	6.0
95.86.252.198	172.16.255.1	17.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
172.16.255.1	204.9.163.181	6.0
92.255.161.104	172.16.255.1	17.0
172.16.255.1	88.203.161.148	17.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
178.25.111.25	172.16.255.1	17.0
24.193.140.50	172.16.255.1	17.0
172.16.255.1	89.34.75.134	17.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
204.9.163.181	172.16.255.1	6.0
172.16.255.1	204.9.163.181	6.0
88.203.161.148	172.16.255.1	17.0
172.16.255.1	212.8.163.80	17.0
172.16.255.1	208.88.186.242	17.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
208.88.186.242	172.16.255.1	17.0
89.34.75.134	172.16.255.1	17.0
10.0.2.15	10.0.2.3	17.0
10.0.2.15	10.0.2.3	17.0
10.0.2.3	10.0.2.15	17.0
10.0.2.15	65.54.186.19	6.0
10.0.2.3	10.0.2.15	17.0
10.0.2.15	64.4.9.254	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
65.54.186.19	10.0.2.15	6.0
10.0.2.15	65.54.186.19	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
10.0.2.15	65.54.186.19	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
65.54.186.19	10.0.2.15	6.0
65.54.186.19	10.0.2.15	6.0
65.54.186.19	10.0.2.15	6.0
10.0.2.15	65.54.186.19	6.0
65.54.186.19	10.0.2.15	6.0
64.4.9.254	10.0.2.15	6.0
10.0.2.15	64.4.9.254	6.0
10.0.2.15	64.4.9.254	6.0
64.4.9.254	10.0.2.15	6.0
10.0.2.15	64.4.9.254	6.0
64.4.9.254	10.0.2.15	6.0
10.0.2.15	64.4.9.254	6.0
64.4.9.254	10.0.2.15	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
130.117.72.100	172.16.255.1	6.0
172.16.255.1	130.117.72.100	6.0
130.117.72.100	172.16.255.1	6.0
65.54.186.19	10.0.2.15	6.0
10.0.2.15	65.54.186.19	6.0
65.54.186.19	10.0.2.15	6.0
